ID,pageName,quotationNumber,ddlState,userId,saveDateTime,LOB,Classification,
139835,Mortgagee,QQ2868210000,CA,Diana,22:46.2,Businessowners,Plumbers,
139797,Mortgagee,QQ4175610000,CA,Vincent,,17:52.3,Businessowners,Plumbers
139796,Mortgagee,QQ4175610000,CA,Vincent,,17:50.2,Businessowners,Plumbers
139757,AdditionalNamedInsuredDetails,QQ2779210000,CA,Adam,14:24.9,Businessowners,Carpet Stores,
139755,AdditionalNamedInsuredDetails,QQ2779210000,CA,Adam,13:57.8,Businessowners,Carpet Stores,
139740,Mortgagee,QQ5096010000,CA,Brittany,11:54.5,Businessowners,Plumbers,
139702,AdditionalNamedInsuredDetails,QQ5096010000,CA,Brittany,09:38.8,Businessowners,Plumbers,
139699,AdditionalNamedInsuredDetails,QQ8969410000,CA,Jhon ,09:07.8,Businessowners,Carpet Stores,
139684,Mortgagee,QQ8902210000,CA,Liam,06:26.2,Businessowners,Plumbers,
139683,Mortgagee,QQ8902210000,CA,Liam,06:24.4,Businessowners,Plumbers,
139682,Mortgagee,QQ8902210000,CA,Liam,06:23.6,Businessowners,Plumbers,
139681,Mortgagee,QQ8902210000,CA,Liam,06:21.8,Businessowners,Plumbers,
139644,Mortgagee,QQ7732410000,CA,Theresa,49:55.7,Businessowners,Musical Instrument Stores,
139610,Mortgagee,QQ2515910000,CA,Roy,42:45.1,Businessowners,Personal Trainer,
139609,Mortgagee,QQ2515910000,CA,Roy,42:42.7,Businessowners,Personal Trainer,
139590,AdditionalNamedInsuredDetails,QQ2515910000,CA,Roy,40:42.4,Businessowners,Personal Trainer,
139582,Mortgagee,QQ8564310000,CA,Kayla,35:28.6,Businessowners,Construction,
139581,Mortgagee,QQ8564310000,CA,Kayla,35:27.3,Businessowners,Construction,
139357,AdditionalNamedInsuredDetails,QQ654110000,CA,Russell,43:27.3,Businessowners,Equipment Sale,
139311,Mortgagee,QQ848710000,NB,user17,38:32.1,Businessowners,Plumbers,
139310,Mortgagee,QQ848710000,NB,user17,38:24.8,Businessowners,Plumbers,
139309,Mortgagee,QQ848710000,NB,user17,38:23.6,Businessowners,Plumbers,
139308,Mortgagee,QQ848710000,NB,user17,38:18.0,Businessowners,Plumbers,
139307,Mortgagee,QQ848710000,EC,user17,38:17.5,Businessowners,Plumbers,
139306,Mortgagee,QQ848710000,NB,user17,38:17.1,Businessowners,Plumbers,
139284,AdditionalNamedInsuredDetails,QQ848710000,NB,user17,35:46.6,Businessowners,Plumbers,
139283,AdditionalNamedInsuredDetails,QQ848710000,NB,user17,35:43.2,Businessowners,Plumbers,
139282,AdditionalNamedInsuredDetails,QQ848710000,NB,user17,35:42.3,Businessowners,Plumbers,
139281,AdditionalNamedInsuredDetails,QQ848710000,NB,user17,35:37.4,Businessowners,Plumbers,
139280,AdditionalNamedInsuredDetails,QQ848710000,NB,user17,35:13.8,Businessowners,Plumbers,
139275,AdditionalNamedInsuredDetails,QQ848710000,NB,user17,34:27.0,Businessowners,Plumbers,
139274,AdditionalNamedInsuredDetails,QQ848710000,NB,user17,34:24.4,Businessowners,Plumbers,
139273,AdditionalNamedInsuredDetails,QQ848710000,NB,user17,34:23.5,Businessowners,Plumbers,
139272,AdditionalNamedInsuredDetails,QQ848710000,NB,user17,34:09.2,Businessowners,Plumbers,
139271,AdditionalNamedInsuredDetails,QQ848710000,CA,user17,33:17.0,Businessowners,Plumbers,
139270,AdditionalNamedInsuredDetails,QQ848710000,CA,user17,33:16.6,Businessowners,Plumbers,
139257,Mortgagee,QQ3966710000,CA,user15,38:46.2,Businessowners,Plumbers,
139216,AdditionalNamedInsuredDetails,QQ3966710000,CA,user15,35:39.2,Businessowners,Plumbers,
139215,AdditionalNamedInsuredDetails,QQ3966710000,CA,user15,35:38.4,Businessowners,Plumbers,
139214,AdditionalNamedInsuredDetails,QQ3966710000,CA,user15,34:59.4,Businessowners,Plumbers,
139162,CAAdditionalNamedInsuredDetails,QQ8051410000,CA,user15,30:03.9,Commercial Auto,Musical Instrument Stores,
139161,CAAdditionalNamedInsuredDetails,QQ8051410000,CA,user15,30:00.5,Commercial Auto,Musical Instrument Stores,
139160,CAAdditionalNamedInsuredDetails,QQ8051410000,CA,user15,30:00.1,Commercial Auto,Musical Instrument Stores,
139159,CAAdditionalNamedInsuredDetails,QQ8051410000,CA,user15,29:10.8,Commercial Auto,Musical Instrument Stores,
139104,CAAdditionalNamedInsuredDetails,QQ5051310000,EC,user14,20:56.2,Commercial Auto,Equipment Dealers,
139103,CAAdditionalNamedInsuredDetails,QQ5051310000,EC,user14,20:53.3,Commercial Auto,Equipment Dealers,
139102,CAAdditionalNamedInsuredDetails,QQ5051310000,EC,user14,20:48.5,Commercial Auto,Equipment Dealers,
139101,CAAdditionalNamedInsuredDetails,QQ5051310000,NB,user14,20:48.2,Commercial Auto,Equipment Dealers,
139100,CAAdditionalNamedInsuredDetails,QQ5051310000,CA,user14,19:35.6,Commercial Auto,Equipment Dealers,
139099,CAAdditionalNamedInsuredDetails,QQ5051310000,CA,user14,19:35.2,Commercial Auto,Equipment Dealers,
139079,AdditionalNamedInsuredDetails,QQ17810000,CA,Kelvin,39:12.4,Businessowners,Electric Motor Repair,
139063,AdditionalNamedInsuredDetails,QQ8534910000,NB,Thomas,38:01.9,Businessowners,Equipment Sale,
139062,AdditionalNamedInsuredDetails,QQ8534910000,NB,Thomas,38:01.4,Businessowners,Equipment Sale,
139061,AdditionalNamedInsuredDetails,QQ8534910000,NB,Thomas,37:59.0,Businessowners,Equipment Sale,
139060,AdditionalNamedInsuredDetails,QQ8534910000,CA,Thomas,37:50.3,Businessowners,Equipment Sale,
139048,Mortgagee,QQ8238810000,CA,user13,31:30.6,Businessowners,Plumbers,
139047,Mortgagee,QQ8238810000,CA,user13,31:19.9,Businessowners,Plumbers,
139046,Mortgagee,QQ8238810000,CA,user13,31:18.8,Businessowners,Plumbers,
139045,Mortgagee,QQ8238810000,CA,user13,31:13.4,Businessowners,Plumbers,
139044,Mortgagee,QQ8238810000,EC,user13,31:10.5,Businessowners,Plumbers,
139043,Mortgagee,QQ8238810000,NB,user13,31:10.1,Businessowners,Plumbers,
139014,AdditionalNamedInsuredDetails,QQ8238810000,CA,user13,27:59.5,Businessowners,Plumbers,
139013,AdditionalNamedInsuredDetails,QQ8238810000,CA,user13,27:58.2,Businessowners,Plumbers,
139012,AdditionalNamedInsuredDetails,QQ8238810000,CA,user13,27:06.1,Businessowners,Plumbers,
139011,AdditionalNamedInsuredDetails,QQ8238810000,CA,user13,27:05.6,Businessowners,Plumbers,
138935,CAAdditionalNamedInsuredDetails,QQ138210000,CA,user11,12:40.5,Commercial Auto,Welding,
138934,CAAdditionalNamedInsuredDetails,QQ138210000,CA,user11,12:39.6,Commercial Auto,Welding,
138933,CAAdditionalNamedInsuredDetails,QQ138210000,CA,user11,12:39.0,Commercial Auto,Welding,
138932,CAAdditionalNamedInsuredDetails,QQ138210000,CA,user11,12:34.5,Commercial Auto,Welding,
138931,CAAdditionalNamedInsuredDetails,QQ138210000,NB,user11,12:34.3,Commercial Auto,Welding,
138930,CAAdditionalNamedInsuredDetails,QQ138210000,EC,user11,12:33.5,Commercial Auto,Welding,
138929,CAAdditionalNamedInsuredDetails,QQ138210000,NB,user11,12:33.1,Commercial Auto,Welding,
138928,CAAdditionalNamedInsuredDetails,QQ138210000,CA,user11,11:52.4,Commercial Auto,Welding,
138927,CAAdditionalNamedInsuredDetails,QQ138210000,CA,user11,11:51.9,Commercial Auto,Welding,
138914,Mortgagee,QQ1038910000,CA,user10,39:05.8,Businessowners,Plumbers,
138913,Mortgagee,QQ1038910000,CA,user10,39:03.6,Businessowners,Plumbers,
138912,Mortgagee,QQ1038910000,CA,user10,38:59.3,Businessowners,Plumbers,
138911,Mortgagee,QQ1038910000,CA,user10,38:58.5,Businessowners,Plumbers,
138863,AdditionalNamedInsuredDetails,QQ1038910000,EC,user10,35:35.2,Businessowners,Plumbers,
138862,AdditionalNamedInsuredDetails,QQ1038910000,EC,user10,35:34.0,Businessowners,Plumbers,
138861,AdditionalNamedInsuredDetails,QQ1038910000,EC,user10,35:22.9,Businessowners,Plumbers,
138860,AdditionalNamedInsuredDetails,QQ1038910000,NB,user10,35:22.5,Businessowners,Plumbers,
138859,AdditionalNamedInsuredDetails,QQ1038910000,CA,user10,34:06.9,Businessowners,Plumbers,
138823,AdditionalNamedInsuredDetails,QQ2709810000,NB,Patricia,12:06.7,Businessowners,Personal Trainer,
138817,AdditionalNamedInsuredDetails,QQ2315610000,NB,Kelvin,09:31.3,Businessowners,Machinery Repair,
138816,AdditionalNamedInsuredDetails,QQ2315610000,NB,Kelvin,09:30.7,Businessowners,Machinery Repair,
138815,AdditionalNamedInsuredDetails,QQ2315610000,NB,Kelvin,09:28.4,Businessowners,Machinery Repair,
138814,AdditionalNamedInsuredDetails,QQ2315610000,CA,Kelvin,08:46.2,Businessowners,Machinery Repair,
138774,CAAdditionalNamedInsuredDetails,QQ7829610000,NB,Mike,07:11.0,Commercial Auto,Equipment Dealers,
138773,CAAdditionalNamedInsuredDetails,QQ7829610000,NB,Mike,07:09.1,Commercial Auto,Equipment Dealers,
138757,Mortgagee,QQ4365610000,CA,Jessica,05:41.5,Businessowners,Plumbers,
138756,Mortgagee,QQ4365610000,CA,Jessica,05:40.0,Businessowners,Plumbers,
138716,AdditionalNamedInsuredDetails,QQ4365610000,CA,Jessica,03:32.7,Businessowners,Plumbers,
138706,CAAdditionalNamedInsuredDetails,QQ5978110000,NB,George,02:26.9,Commercial Auto,Construction,
138705,CAAdditionalNamedInsuredDetails,QQ5978110000,NB,George,02:24.4,Commercial Auto,Construction,
138688,Mortgagee,QQ3977510000,CA,Wilson,00:54.5,Businessowners,Plumbers,
138687,Mortgagee,QQ3977510000,CA,Wilson,00:52.6,Businessowners,Plumbers,
138616,Mortgagee,QQ2811610000,CA,Brett,56:00.8,Businessowners,Plumbers,
138547,CAAdditionalNamedInsuredDetails,QQ1725310000,NB,Ned,52:57.7,Commercial Auto,Baked Goods,
138546,CAAdditionalNamedInsuredDetails,QQ1725310000,NB,Ned,52:55.6,Commercial Auto,Baked Goods,
138519,Mortgagee,QQ6103910000,CA,Atlas,51:45.8,Businessowners,Construction,
138510,Mortgagee,QQ1696410000,NB,Ned,51:25.9,Businessowners,Plumbers,
138488,AdditionalNamedInsuredDetails,QQ6103910000,CA,Atlas,50:09.5,Businessowners,Construction,
138477,Mortgagee,QQ1696410000,NB,Ned,48:45.0,Businessowners,Plumbers,
138474,AdditionalNamedInsuredDetails,QQ1696410000,NB,Ned,48:36.2,Businessowners,Plumbers,
138473,AdditionalNamedInsuredDetails,QQ1696410000,NB,Ned,48:31.9,Businessowners,Plumbers,
138458,Mortgagee,QQ1792510000,CA,Elizabeth,35:36.9,Businessowners,Electric Motor Repair,
138438,Mortgagee,QQ6444710000,CA,Adam,34:14.6,Businessowners,Plumbers,
138425,AdditionalNamedInsuredDetails,QQ1792510000,CA,Elizabeth,33:34.5,Businessowners,Electric Motor Repair,
138413,AdditionalNamedInsuredDetails,QQ6444710000,CA,Adam,31:09.6,Businessowners,Plumbers,
138404,Mortgagee,QQ4134110000,CA,David,28:22.6,Businessowners,Personal Trainer,
138362,AdditionalNamedInsuredDetails,QQ3686610000,CA,Linda,21:51.2,Businessowners,Locksmith,
138343,AdditionalNamedInsuredDetails,QQ8918810000,CA,John,17:13.6,Businessowners,Locksmith,
138337,AdditionalNamedInsuredDetails,QQ7606910000,CA,Jennifer,14:01.0,Businessowners,Musical Instrument Stores,
138331,AdditionalNamedInsuredDetails,QQ3305510000,CA,Robert,11:27.6,Businessowners,Water distribution,
138312,WCAdditionalNamedInsuredDetails,QQ7110110000,CA,Patricia,27:28.5,Workers Compensation,machinery Dealers,
138267,Mortgagee,QQ4237810000,CA,Mary,06:49.5,Businessowners,Personal Trainer,
138213,Mortgagee,QQ8690310000,CA,James,59:05.5,Businessowners,Plumbers,
138167,Mortgagee,QQ2244010000,CA,user7,09:39.0,Commercial Package,Comedy Troupes,
138166,Mortgagee,QQ2244010000,CA,user7,09:36.5,Commercial Package,Comedy Troupes,
138165,Mortgagee,QQ2244010000,CA,user7,09:30.8,Commercial Package,Comedy Troupes,
138164,Mortgagee,QQ2244010000,CA,user7,09:30.3,Commercial Package,Comedy Troupes,
138163,Mortgagee,QQ2244010000,CA,user7,09:28.7,Commercial Package,Comedy Troupes,
138022,CAAdditionalNamedInsuredDetails,QQ36010000,CA,Kelvin,10:09.8,Commercial Auto,Equipment Sale,
137989,CAAdditionalNamedInsuredDetails,QQ8880210000,NB,Kelvin,08:28.0,Commercial Auto,Locksmith,
137988,CAAdditionalNamedInsuredDetails,QQ8880210000,NB,Kelvin,08:26.2,Commercial Auto,Locksmith,
137987,CAAdditionalNamedInsuredDetails,QQ8880210000,CA,Kelvin,08:18.4,Commercial Auto,Locksmith,
137981,CAAdditionalNamedInsuredDetails,QQ8477810000,NB,Olivia,54:09.4,Commercial Auto,Construction,
137980,CAAdditionalNamedInsuredDetails,QQ8477810000,NB,Olivia,54:07.5,Commercial Auto,Construction,
137979,CAAdditionalNamedInsuredDetails,QQ8477810000,CA,Olivia,53:57.5,Commercial Auto,Construction,
137973,AdditionalNamedInsuredDetails,QQ4590410000,NB,Thomas,53:13.9,Businessowners,Carpenters,
137972,AdditionalNamedInsuredDetails,QQ4590410000,NB,Thomas,53:10.9,Businessowners,Carpenters,
137971,AdditionalNamedInsuredDetails,QQ4590410000,CA,Thomas,53:01.0,Businessowners,Carpenters,
137941,AdditionalNamedInsuredDetails,QQ8202010000,NB,Gabriel,51:09.2,Businessowners,Musical Instrument Stores,
137940,AdditionalNamedInsuredDetails,QQ8202010000,NB,Gabriel,51:08.7,Businessowners,Musical Instrument Stores,
137939,AdditionalNamedInsuredDetails,QQ8202010000,NB,Gabriel,51:05.2,Businessowners,Musical Instrument Stores,
137938,AdditionalNamedInsuredDetails,QQ8202010000,CA,Gabriel,50:54.7,Businessowners,Musical Instrument Stores,
137907,AdditionalNamedInsuredDetails,QQ627210000,NB,Kelvin,48:20.4,Businessowners,Plumbers,
137906,AdditionalNamedInsuredDetails,QQ627210000,NB,Kelvin,48:19.8,Businessowners,Plumbers,
137905,AdditionalNamedInsuredDetails,QQ627210000,NB,Kelvin,48:14.7,Businessowners,Plumbers,
137904,AdditionalNamedInsuredDetails,QQ627210000,CA,Kelvin,48:03.0,Businessowners,Plumbers,
137898,CAAdditionalNamedInsuredDetails,QQ3381910000,EC,Thomas,46:33.1,Commercial Auto,Water distribution,
137897,CAAdditionalNamedInsuredDetails,QQ3381910000,EC,Thomas,46:31.2,Commercial Auto,Water distribution,
137896,CAAdditionalNamedInsuredDetails,QQ3381910000,CA,Thomas,46:21.0,Commercial Auto,Water distribution,
137884,CAAdditionalNamedInsuredDetails,QQ361610000,EC,Logan,45:06.4,Commercial Auto,Carpenters,
137883,CAAdditionalNamedInsuredDetails,QQ361610000,EC,Logan,45:05.7,Commercial Auto,Carpenters,
137882,CAAdditionalNamedInsuredDetails,QQ361610000,EC,Logan,45:02.6,Commercial Auto,Carpenters,
137881,CAAdditionalNamedInsuredDetails,QQ361610000,CA,Logan,44:52.9,Commercial Auto,Carpenters,
137875,AdditionalNamedInsuredDetails,QQ4516210000,NB,Robert,43:48.1,Commercial Auto,Carpenters,
137874,AdditionalNamedInsuredDetails,QQ4516210000,NB,Robert,43:45.9,Commercial Auto,Carpenters,
137873,AdditionalNamedInsuredDetails,QQ4516210000,NB,Robert,43:42.9,Commercial Auto,Carpenters,
137872,AdditionalNamedInsuredDetails,QQ4516210000,CA,Robert,43:25.9,Commercial Auto,Carpenters,
137851,AdditionalNamedInsuredDetails,QQ910010000,NB,Ella,41:44.5,Businessowners,Construction,
137850,AdditionalNamedInsuredDetails,QQ910010000,NB,Ella,41:42.1,Businessowners,Construction,
137849,AdditionalNamedInsuredDetails,QQ910010000,CA,Ella,41:32.3,Businessowners,Construction,
137827,AdditionalNamedInsuredDetails,QQ1089810000,NB,Yalveen,39:38.2,Businessowners,Baked Goods,
137826,AdditionalNamedInsuredDetails,QQ1089810000,NB,Yalveen,39:36.1,Businessowners,Baked Goods,
137825,AdditionalNamedInsuredDetails,QQ1089810000,CA,Yalveen,39:25.9,Businessowners,Baked Goods,
137801,AdditionalNamedInsuredDetails,QQ5233710000,NB,Thomas,41:30.8,Businessowners,Locksmith,
137800,AdditionalNamedInsuredDetails,QQ5233710000,CA,Thomas,41:20.2,Businessowners,Locksmith,
137794,AdditionalNamedInsuredDetails,QQ3929910000,NB,Samuel,38:55.4,Businessowners,Plumbing supply stores,
137793,AdditionalNamedInsuredDetails,QQ3929910000,NB,Samuel,38:54.7,Businessowners,Plumbing supply stores,
137792,AdditionalNamedInsuredDetails,QQ3929910000,NB,Samuel,38:52.1,Businessowners,Plumbing supply stores,
137791,AdditionalNamedInsuredDetails,QQ3929910000,CA,Samuel,38:43.1,Businessowners,Plumbing supply stores,
137773,AdditionalNamedInsuredDetails,QQ1857210000,NB,George,07:34.0,Businessowners,Equipment Sale,
137772,AdditionalNamedInsuredDetails,QQ1857210000,NB,George,07:33.4,Businessowners,Equipment Sale,
137771,AdditionalNamedInsuredDetails,QQ1857210000,NB,George,07:31.7,Businessowners,Equipment Sale,
137770,AdditionalNamedInsuredDetails,QQ1857210000,CA,George,07:22.4,Businessowners,Equipment Sale,
137753,AdditionalNamedInsuredDetails,QQ1901410000,NB,Haleik,06:17.4,Businessowners,Equipment Sale,
137752,AdditionalNamedInsuredDetails,QQ1901410000,NB,Haleik,06:15.7,Businessowners,Equipment Sale,
137751,AdditionalNamedInsuredDetails,QQ1901410000,CA,Haleik,06:07.2,Businessowners,Equipment Sale,
137736,AdditionalNamedInsuredDetails,QQ7281110000,NB,Olivia,15:56.9,Businessowners,machinery Dealers,
137735,AdditionalNamedInsuredDetails,QQ7281110000,NB,Olivia,15:55.5,Businessowners,machinery Dealers,
137734,AdditionalNamedInsuredDetails,QQ7281110000,CA,Olivia,15:45.9,Businessowners,machinery Dealers,
137720,AdditionalNamedInsuredDetails,QQ6164710000,NB,Uluk,14:48.9,Businessowners,Plumbers,
137719,AdditionalNamedInsuredDetails,QQ6164710000,NB,Uluk,14:46.9,Businessowners,Plumbers,
137718,AdditionalNamedInsuredDetails,QQ6164710000,CA,Uluk,14:37.2,Businessowners,Plumbers,
137712,AdditionalNamedInsuredDetails,QQ2474910000,NB,Thomas,13:54.2,Businessowners,Machinery Repair,
137711,AdditionalNamedInsuredDetails,QQ2474910000,NB,Thomas,13:53.7,Businessowners,Machinery Repair,
137710,AdditionalNamedInsuredDetails,QQ2474910000,NB,Thomas,13:51.0,Businessowners,Machinery Repair,
137709,AdditionalNamedInsuredDetails,QQ2474910000,CA,Thomas,13:42.3,Businessowners,Machinery Repair,
137674,AdditionalNamedInsuredDetails,QQ8329410000,NB,Krenel,12:47.6,Businessowners,Musical instruments merchant wholesalers,
137673,AdditionalNamedInsuredDetails,QQ8329410000,NB,Krenel,12:46.9,Businessowners,Musical instruments merchant wholesalers,
137672,AdditionalNamedInsuredDetails,QQ8329410000,NB,Krenel,12:43.7,Businessowners,Musical instruments merchant wholesalers,
137671,AdditionalNamedInsuredDetails,QQ8329410000,CA,Krenel,12:34.5,Businessowners,Musical instruments merchant wholesalers,
137656,Mortgagee,QQ5732410000,NB,Frank,11:23.8,Businessowners,Construction,
137655,Mortgagee,QQ5732410000,NB,Frank,11:22.9,Businessowners,Construction,
137654,Mortgagee,QQ5732410000,NB,Frank,11:22.1,Businessowners,Construction,
137653,Mortgagee,QQ5732410000,NB,Frank,11:20.3,Businessowners,Construction,
137617,AdditionalNamedInsuredDetails,QQ5732410000,NB,Frank,09:43.8,Businessowners,Construction,
137616,AdditionalNamedInsuredDetails,QQ5732410000,NB,Frank,09:43.2,Businessowners,Construction,
137615,AdditionalNamedInsuredDetails,QQ5732410000,NB,Frank,09:40.5,Businessowners,Construction,
137611,CAAdditionalNamedInsuredDetails,QQ7231910000,NB,Erin,09:14.6,Commercial Auto,machinery Dealers,
137610,CAAdditionalNamedInsuredDetails,QQ7231910000,NB,Erin,09:13.0,Commercial Auto,machinery Dealers,
137609,CAAdditionalNamedInsuredDetails,QQ7231910000,CA,Erin,09:04.2,Commercial Auto,machinery Dealers,
137577,CAAdditionalNamedInsuredDetails,QQ5913110000,NB,Erin,07:08.5,Commercial Auto,DayCare Center,
137576,CAAdditionalNamedInsuredDetails,QQ5913110000,NB,Erin,07:06.0,Commercial Auto,DayCare Center,
137575,CAAdditionalNamedInsuredDetails,QQ5913110000,CA,Erin,06:55.9,Commercial Auto,DayCare Center,
137540,Mortgagee,QQ4654210000,NB,Brett,03:45.1,Businessowners,Hospital Construction,
137539,Mortgagee,QQ4654210000,NB,Brett,03:44.0,Businessowners,Hospital Construction,
137538,Mortgagee,QQ4654210000,NB,Brett,03:43.3,Businessowners,Hospital Construction,
137537,Mortgagee,QQ4654210000,NB,Brett,03:40.5,Businessowners,Hospital Construction,
137518,Mortgagee,QQ3640510000,NB,Brett,02:49.8,Businessowners,Construction,
137517,Mortgagee,QQ3640510000,NB,Brett,02:48.6,Businessowners,Construction,
137516,Mortgagee,QQ3640510000,NB,Brett,02:48.1,Businessowners,Construction,
137515,Mortgagee,QQ3640510000,NB,Brett,02:47.2,Businessowners,Construction,
137514,Mortgagee,QQ3640510000,NB,Brett,02:45.3,Businessowners,Construction,
137476,CAAdditionalNamedInsuredDetails,QQ4081510000,NB,Jonathan,01:00.7,Commercial Auto,Plumbing supply stores,
137475,CAAdditionalNamedInsuredDetails,QQ4081510000,NB,Jonathan,00:58.6,Commercial Auto,Plumbing supply stores,
137446,CAAdditionalNamedInsuredDetails,QQ15910000,NB,Javleen,00:20.3,Commercial Auto,Farm Corportation,
137444,CAAdditionalNamedInsuredDetails,QQ15910000,NB,Javleen,00:18.1,Commercial Auto,Farm Corportation,
137413,CAAdditionalNamedInsuredDetails,QQ7115210000,NB,Brett,59:46.2,Commercial Auto,"Instrument, toy, merchant Wholesalers",
137412,CAAdditionalNamedInsuredDetails,QQ7115210000,NB,Brett,59:44.2,Commercial Auto,"Instrument, toy, merchant Wholesalers",
137408,CAAdditionalNamedInsuredDetails,QQ999810000,NB,Carl,59:38.5,Commercial Auto,Construction,
137407,CAAdditionalNamedInsuredDetails,QQ999810000,NB,Carl,59:36.3,Commercial Auto,Construction,
137405,CAAdditionalNamedInsuredDetails,QQ7115210000,CA,Brett,59:31.8,Commercial Auto,"Instrument, toy, merchant Wholesalers",
137381,CAAdditionalNamedInsuredDetails,QQ2996910000,NB,Carl,58:57.0,Commercial Auto,Equipment Dealers,
137364,CAAdditionalNamedInsuredDetails,QQ3501910000,NB,Linus,58:19.0,Commercial Auto,Locksmith,
137356,AdditionalNamedInsuredDetails,QQ3640510000,NB,Brett,58:03.6,Businessowners,Construction,
137355,AdditionalNamedInsuredDetails,QQ3640510000,NB,Brett,58:02.0,Businessowners,Construction,
137345,AdditionalNamedInsuredDetails,QQ3640510000,CA,Brett,57:53.5,Businessowners,Construction,
137341,CAAdditionalNamedInsuredDetails,QQ2903510000,NB,Danny,57:40.8,Commercial Auto,Equipment Dealers,
137322,AdditionalNamedInsuredDetails,QQ4654210000,NB,Brett,57:09.4,Businessowners,Hospital Construction,
137319,CAAdditionalNamedInsuredDetails,QQ336710000,NB,Max,57:02.5,Commercial Auto,Water distribution,
137317,AdditionalNamedInsuredDetails,QQ4654210000,CA,Brett,56:59.4,Businessowners,Hospital Construction,
137301,CAAdditionalNamedInsuredDetails,QQ1751210000,NB,Charls,54:59.2,Commercial Auto,DayCare Center,
137300,CAAdditionalNamedInsuredDetails,QQ1751210000,NB,Charls,54:58.7,Commercial Auto,DayCare Center,
137299,CAAdditionalNamedInsuredDetails,QQ1751210000,NB,Charls,54:56.6,Commercial Auto,DayCare Center,
137298,CAAdditionalNamedInsuredDetails,QQ1751210000,CA,Charls,53:26.2,Commercial Auto,DayCare Center,
137289,AdditionalNamedInsuredDetails,QQ5525710000,NB,Mike,52:28.1,Businessowners,Equipment Dealers,
137288,AdditionalNamedInsuredDetails,QQ5525710000,NB,Mike,52:25.2,Businessowners,Equipment Dealers,
137287,AdditionalNamedInsuredDetails,QQ5525710000,CA,Mike,51:58.2,Businessowners,Equipment Dealers,
137282,CAAdditionalNamedInsuredDetails,QQ3555510000,NB,Mike,51:38.0,Commercial Auto,DayCare Center,
137281,CAAdditionalNamedInsuredDetails,QQ3555510000,NB,Mike,51:37.5,Commercial Auto,DayCare Center,
137280,CAAdditionalNamedInsuredDetails,QQ3555510000,NB,Mike,51:35.1,Commercial Auto,DayCare Center,
137279,CAAdditionalNamedInsuredDetails,QQ3555510000,CA,Mike,51:08.8,Commercial Auto,DayCare Center,
137253,AdditionalNamedInsuredDetails,QQ2959110000,CA,Mike,48:36.6,Businessowners,Equipment Dealers,
137239,AdditionalNamedInsuredDetails,QQ893610000,NB,Mike,47:36.3,Businessowners,Locksmith,
137238,AdditionalNamedInsuredDetails,QQ893610000,NB,Mike,47:34.5,Businessowners,Locksmith,
137237,AdditionalNamedInsuredDetails,QQ893610000,CA,Mike,47:00.5,Businessowners,Locksmith,
137211,WCAdditionalNamedInsuredDetails,QQ3559510000,NB,Miller,18:23.2,Workers Compensation,Liquor,
137210,WCAdditionalNamedInsuredDetails,QQ3559510000,NB,Miller,18:21.9,Workers Compensation,Liquor,
137194,AdditionalNamedInsuredDetails,QQ1156910000,NB,Uluk,15:37.2,Businessowners,Locksmith,
137193,AdditionalNamedInsuredDetails,QQ1156910000,NB,Uluk,15:35.3,Businessowners,Locksmith,
137190,AdditionalNamedInsuredDetails,QQ1156910000,CA,Uluk,15:24.5,Businessowners,Locksmith,
137174,AdditionalNamedInsuredDetails,QQ405710000,NB,Logan,14:21.6,Businessowners,Plumbing supply stores,
137172,AdditionalNamedInsuredDetails,QQ405710000,NB,Logan,14:21.2,Businessowners,Plumbing supply stores,
137170,AdditionalNamedInsuredDetails,QQ405710000,NB,Logan,14:19.3,Businessowners,Plumbing supply stores,
137169,AdditionalNamedInsuredDetails,QQ405710000,CA,Logan,13:43.7,Businessowners,Plumbing supply stores,
137149,Mortgagee,QQ3932910000,NB,Olivia,33:40.6,Businessowners,Plumbers,
137148,Mortgagee,QQ3932910000,NB,Olivia,33:38.9,Businessowners,Plumbers,
137147,Mortgagee,QQ3932910000,NB,Olivia,33:37.2,Businessowners,Plumbers,
137146,Mortgagee,QQ3932910000,NB,Olivia,33:36.3,Businessowners,Plumbers,
137145,Mortgagee,QQ3932910000,NB,Olivia,33:33.5,Businessowners,Plumbers,
137119,AdditionalNamedInsuredDetails,QQ3932910000,NB,Olivia,27:04.6,Businessowners,Plumbers,
137118,AdditionalNamedInsuredDetails,QQ3932910000,NB,Olivia,27:03.7,Businessowners,Plumbers,
137117,AdditionalNamedInsuredDetails,QQ3932910000,NB,Olivia,27:01.2,Businessowners,Plumbers,
137116,AdditionalNamedInsuredDetails,QQ3932910000,CA,Olivia,26:51.7,Businessowners,Plumbers,
137101,WCAdditionalNamedInsuredDetails,QQ250310000,NB,Leo,18:52.3,Workers Compensation,Machinery Repair,
137047,WCAdditionalNamedInsuredDetails,QQ2764610000,NB,Trish,04:10.0,Workers Compensation,Equipment Dealers,
137046,WCAdditionalNamedInsuredDetails,QQ2764610000,NB,Trish,04:07.2,Workers Compensation,Equipment Dealers,
137003,AdditionalNamedInsuredDetails,QQ5533910000,NB,Kelvin,55:05.4,Businessowners,Equipment Sale,
137002,AdditionalNamedInsuredDetails,QQ5533910000,NB,Kelvin,55:04.8,Businessowners,Equipment Sale,
